Tweet,Label
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Followed all Patriots. Please follow back. #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0
@user Doesn’t “myth” mean something that isn’t true? 🤔... hmmmm .. hollyweird liberals should stick to make believe world.. #dummies 👇,1
ASMR EEL SUSHI SALMON SUSHI (EATING SOUNDS) *BIG BITES No Talking | YAYA ASMR,0
@user Let’s hunt for it 🤨,0
@user I believe you are correct Chico the wise chihuahua!!❤️❤️❤️,0
@user Glad you are at least safe! Sorry to hear about this whole mess 😕,0
"@user Keep It coming my Dear President Obama!  Your words are powerful because of the Stellar man that you are.  I sometimes think that he is more of Prophet"""" than a President in all the wise words he thinks about and speaks about.♥""""",0
@user He is 💪💪💪,0
"Roy Moore"""" """"Kavanaugh Accuser"""" """"Jeff Bezos"""" """"Dr. Melissa Bunny"""" """"Satire"""" """"Distant Past Allegations"""" #drellenbrandt #MAGA To most Republicans - and other Sane People - all allegations from the far distant past are equally credible - or incredible. 🐇🐇🐇",0
@user @user @user @user @user @user @user @user @user @user @user We all had fun!Loved watching eyes light up w excitement when he used their names as they asked questions😍Yes!He is talking to you!😍,0
"@user Just think. She is infinitely funnier than you. Obviously..D'uh huh."""" 😮""""",1
@user @user @user @user The educational system is controlled by liberals and works to enslave the minds of our children. The chains of mental enslavement must be removed in order to save the future of our great nation 🇺🇸,1
... and the RINO speaks... again  Sassy has been one of the most frequent and vocal critics of Trump policies – calling out Trump for his handling of issues ranging from gun control to tariffs   Thinks about quitting ~ don't the door🚪hit you #FoxNews,0
@user @user She is a 🤡,1
@user 👏🏻 good job (sarcasm). Also great they have gun control laws it’s saving lives! (More sarcasm).,1
@user @user Touché...but wait till he flashes the white supremacist👌🏼sign letting his sound crew know he can hear himself in his ear piece. Heads will roll...🤦🏽‍♀️🤦🏽‍♂️,1
@user What the fuck? You don’t care about your friend? You are not a real friend then 🤦🏽‍♂️ he not losing anyone special then cuz you can’t even be a real friend and that’s sad,1
🛑 Gateway Pundit News 🛑   👉 Judicial Committee Chair Grassley Goes Off on Feinstein – Says She REFUSED to Join Him on Call with Far Left Accuser     #MAGA 🇺🇸 ￼￼#2A #Prolife,0
@user Bitch I know. My body is ready 😂,1
@user @user @user @user @user He is Crying In his Pic or Tum Hs rhi ho 😡😡,0
@user @user @user Lol. It’s funny how you assumed I only have those qualifications. Typical black tweep. When they are losing a debate they assume the other party is lower than them. “That’s why you are broke.” “Stay there with your debt.” Yet they’ve never met the person. 😂😂😂😂,1
AHH I MISS THEM SM ❤️❤️,0
@user Fantastic!!!  The Alamo is sacred to us. She is a blight on the history of time. Better left erased!!  🇺🇸🇺🇸,1
"@user your lord and master... blah blah blah"""" Liberals are so over the top dramatic about everything😆",0
@user @user What does Juan contribute on Fox? We all know which side of the fence he plays on. Pretty much know what he is going 2 say. Listening 2 him is like watching paint dry. I have better thgs 2 do😠🤢,1
I wonder if any of the MAGA people that try to follow me are hoping to maybe get better knowledge or maybe they want to change. And then I go and block them. Maybe that’s why they never change. 🤷‍♂️,0
@user @user @user @user That makes no sense. Try again. #MAGA🍄,0
@user @user @user #SimonSays Jack Viney eats bricks for breakfast 👊  Favourite moment of the game was Melkshams colossal celebration. He is one of our heart and soul players.,0
@user @user @user Sure. Whatever you say random dude. Last time I checked having a negative opinion of a media company doesn’t make you Antifa. But congratulations on dumbest fucking thing I’ve heard today👍,0
TRYING TO HIDE ALL THE EVIDENCE 😂😎✍👀 #MAGA #QANON #TRUMP #WWG1WGA #QARMY #QALERT #MAGAFORALLINC  🤔 #TOOLATE😎 👇,0
@user Says the man with 18% favorability and won't win so he is retiring!🤣,0
#Tories #Labour #GE2017 #Conservatives Conservatives 🌟: There are over 3 million more people in work with the security of a regular pay packet since 2010.  See how it's changed in your area ➡️,0
@user Only got Woman anatomy model and connect crewneck 😩😩😩,0
@user I’m doing really good thank you ☺️ I hope you are well too. 💙🙏🏼 Be Blessed beautiful friend 🌹 🌅,0
@user Yoongi you are the father!!! 😂,0
@user BURN  your Nike gear.  Everyone I know is done buying Nike.  Oops. Conservatives are the ones buying from Nike.  After all we r the ones making the money  There’s way way more of us    🖕Nike,0
@user @user In 2010 the Conservatives cut annual funding to build social housing by £2.5bn. Today Theresa May announced an extra £2bn to build social housing.... spread over the next 10 years! So by 2028 it’ll be a £33bn cut since 2010 instead of £35bn. No wonder there’s a housing crisis 🧐,0
@user @user Ask @user he know the truth hahaha 😊😊 have favoritism person so unfair,0
@user @user This what’s the matter with #Hollywood and #liberals 🤮,0
@user That food you made was so mf good. THANK YOU!! 😭 lol,0
Sorry right wingers 😳😉”Look for a Kaepernick sales 'bump' in Nike's earnings next week” #NikeAd #BoycottNFL #BoycottNike #maga,0
@user @user No way does John Lewis have to apologize to anyone he is a hero ❤️❤️,0
@user Embarrassing for the liberals....I wonder who those women raped in school🙄,1
@user Course in treachery 🤑,0
@user @user CALLING ALL CONSERVATIVES GET OUT AND VOTE FOR CRUZ!!!!MAGA!!🇺🇸🇺🇸,0
AAA DIBALES DONG😘😘😘,0
@user I think other countries are following MAGA 😀 People are sick of being overrun &amp; then have to pay for it all!,1
@user I can't believe Luigi fucking died 😘😩❤️,1
@user @user @user @user @user @user Welcome back home to South Africa champ ☺🤗. I am sure you are very happy to be back home with all your family and friends ☺🤗. Enjoy your time here in SA ☺,0
@user @user don't disrespect sharpie like that bro it was definitely some off brand shit from the back of a dollar tree 😭,1
@user @user Oh for heaven's sake. 🙄,0
10th duet with my cutiee angel @user 😘😍💕 she is damn awesomee in this 💕💕 her  expressions 😘just killing 😍love to do this 😍😉🙌 nly for u #mybubblygirl #anupama #dreamgirl #BCO love u my cutiee doll💕😘,0
@user @user Oh shit u went there 🤣🤣🤣,1
@user   This picture I love it… Because it speaks volumes… You are in your element… And you looked peaceful 💯@USER,0
"@user Did he get on his knees? Spends a lot of time getting  down""""...High priced BJ giver?  😋😊😁""""",0
@user Please and that bitch will get popped and end up with a lump like her dumb ass sister 💀,1
@user you are amazing and talented and i hope you have an amazing night 💘💕💖💘,0
@user Cutie connection is authentic 💓,0
@user Attention of bigger accounts is everything on here. The smaller you are the more you vanish in Nowheresland. 🤷‍♂️ Sometimes they even believe to be something better because of the numbers on their follower-count.,0
@user Thank You🍎 Have A Great Day 🙏 #MAGA  💯🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0
@user @user G this a MAGA ass take 😂😂😂😂😂😂,0
@user He is saaaaaaadd 😂😂😂,0
@user i love you honey i hope you are okay take your time and take care of yourself 💕,0
@user He was saying niggas who say they boycotting Nike for the military are racist because the military fuck with Nike 😂,1
@user Dividing us is no longer working for hollyweird Demoncraps or liberals #race card no longer helping you🤐❄️🤥🤢😈,0
20 Crazy Things Liberals Blame Trump For | TrumpTrain,0
"@user Preaching to the choir. :) Cannot be repeated often enough though. Yet, in deep red states conservatives""""  keep getting elected. Time for a national adjustment. 🤞""""",0
@user @user you in front of me I'm in front of you See you or love you What to do I don't know... How did this happen You are mine See you or love you...😁😂,0
@user @user @user She is a Monkeying Around. 🤣🤡,0
@user 😭😭😭😭 he is terrible 🆗,1
@user @user @user Wonderful to talk with your mother before the speech today about my friend Amir...you are blessed with a strong family 💙,0
@user @user @user @user Another village missing its idiot!!! 🙄,1
@user @user I kind of feel like AntiFa are terrorists.but maybe I'm overstating it lol 🤷‍♂️,1
@user @user @user @user @user @user @user @user This sounds as relevant as the march in Mumbai by the woke snowflakes for Gun Control😂. Abortion in India is legal and only the woman's choice is required. Take your circus elsewhere. Instead take up the issue of oppression of Hindus in India. This is at least relevant.,1
10 Signs YOU Are a sales zombie 🧟‍♂️ #marketing #sales #retail #style  #WednesdayWisdom,0
@user @user He needs more “gun control!” 😂,0
"@user @user Jesus will save us.  We just have to ask.  #JesusSaves  🙏🏼❤️  I pray often.  Included in my prayers are for GOD to also Save #Connecticut &amp; the USA.  I think we need more people praying.  LIVING ON A PRaaAAaaAaayEer!"""" 🎶🇺🇸",0
@user I love that she is using her platform for something positive and meaningful.. 🙌🏽💯👏🏽,0
@user Love it! He's giving you a heads up that he is the most important living creature in a 10 mile radius !!🐾🤣,0
.@USER You should totally follow those whack job liberals...unhinged and dangerous! Thank you 🇺🇸,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Agreed.   She is an administration immigration adviser.  That is discouraging.  She was told to do it.  My bet is Miller👌  King of the racist base dog whistle.,0
@user @user @user He is the best Warrior 🤷🏾‍♂️,0
@user @user that's hilarious.... let those #PuertoRicans legalize pot so they can forget about their problems after #HurricaneMaria...🇺🇸💵😏🤣  #ThursdayThoughts #ThursdayMotivation #resistance #resist #MAGA #Military #veterans #TCOT #ThisIsAmerica,1
@user You are perfect 👌,0
@user Looks like gun control 🤷‍♂️,0
@user You are amazing 💛💛💛,0
@user Clearly as long as she is safe no one else matters lol 😂😂😂,0
@user Dear Pope Francis: SHAME ! 😫,0
@user He shouldn’t withdraw his name at all because the left has repeatedly been caught fabricating stories just like this to discredit conservatives they’re proven cheaters and lier’s .... a liberal professor from California lol 🖕,0
@user She is!!! 😍,0
👇Please retweet this #TrumpNation #TrumpTrain #MAGA #KAG #DrainingTheDeepStateSwamp,0
@user @user who really cares about any of this wack ass beef???😂💀,1
@user Right.!!!! I don't know what the hell he is saying half the time. I would get thrown off the show the first episode.!!!!😟😕,0
@user ur a fucking dumbass fr. there’s no way she is anyone else’s 😂,1
@user @user @user @user @user @user @user @user @user @user @user @user Happy to connect.  #WeMakeAmericaGreat 🇺🇸🇺🇸🇺🇸,0
@user Good thing California has all those gun control laws ?!?! 😂😂😂👌,0
@user No it’s because you are a horrible person🤮🤮🤮🤮,1
@user @user @user @user @user @user @user @user @user @user @user Followed All #Fantastic #MAGA #Patriots ❣ Look forward to you following back. Thank you  &amp; have a wonderful day 🇺🇸🙏💕,0
#wcw because look at how beautiful she is!!!!!! I wish I had this beauty tho but I am just in love with my baby sister 😍😩❤️ @user,0
@user Lol okay cuz this shit gotta be discreet 😂,1
@user 😐 sorry but she is an idio,1
@user @user @user @user I knew we would find out that this is all the liberals’ fault. 🙄,1
@user Keep me updated with how you’re liking it 😂,0
@user ...Bono's attempt to inculcate the masses in his later life epiphany... senility has certain markers; i guess Bono has made that clear now - sad 😳🤔🤔,1
@user This nigga is everywhere 😂 😂..I can't escape his spews..it's now time,1
@user mad bc you’re hot as fuck and they can’t have you 😭❤️,1
@user He is adorable 😍,0
@user 🤦🏾‍♀️ she’s dead ass serious too. Smdh,0
@user he is 🤷🏽‍♀️,0
*sings slowly* “I just want to see how beautiful you are.” 💓,0
@user You coming to Georgia when I get back then?😂,0
@user come eat me 🤤😍🍽😖,1
@user @user Strongest gun control in the country 🤔,0
@user Whoa! 😳 #Resist #Liberals #FakeNews #Democrats #PP #Antifa #WomensMarch #MaxineWaters #Kavanaugh #HillaryClinton #MAGA #Maddow #VoteRed2018 The whole kitchen sink. 🙄,0
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Gun control"""" only works for those who have the guns 👊💥 If you have all of the guns, you will most definitely have all of the control.""""",0
...Conservatives and Twitter.....oxymoron🤔,0
.@USER nails it - this is why conservatives must turnout this Nov and stop Democrats from winning the midterms 👇👇👇,0
@user O’Rourke tell us Texas citizens how you feel about law enforcement officers 👮‍♀️. Tell us about your immigration plan. Tell us about your gun control plans. Tell us about your tax plans. If you can’t tell us what your views are you can’t be Senator.,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Good luck to you.👍,0
More bad news for Democrats 👇 #MAGA 🇺🇸,1
@user @user @user I thought conservatives were the ones trying to rewrite history? 🤔,0
@user Shit you right 😂,1
(I'm late but neverthelesssss) @user HAPPY BIRTHDAY CEL! HOPE U HAD A GREAT DAY AND CONTINUE BEING THE PERSON YOU ARE! all the love ♡♡♡,0
@user It is 😭 you get to see a good game and niggas working 🤷🏻‍♀️,1
@user But they promise free stuff from the magic money tree 🙄🙄😂😂😂😂 #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸,0
@user @user @user @user @user @user @user @user @user I'd rather not make JRM PM... 😁,0
@user @user @user Lmao. And yet it’s called Gauteng. 😂😂😂😂. Dude just say you are arguing for the sake of not wanting to lose. Nguni Land? Ahahahahahaha. Do you know why Vaal is called Lekwa? Do you know who king Tshwane is? Do you even know who Thulare is? Dude I’m done with you.,0
@user He seems nice 🙄,0
@user I’m finna say fuck it and get a crispy ass jogging suit😂😂,1
@user He was either looking to pray or for prey.  🤪,0
@user @user @user 🇺🇸 BECAUSE THey think Sen Collins is A STUPID COWARD   &amp;all they have to do is Bullie   SenCollins  This is what🇺🇸Conservatives Have lives with For 9️⃣yrs now   Please Vote For Kavanaugh  LetGod Take Care Of the Rest,1
"@user @user We have a different opinion of what a better"""" gun control law looks like.😎  In one case an illegal alien with NO RIGHT to be here is involved.  In the other case Americans have 2A rights.  Can u tell the difference between American rights &amp; illegal aliens?""""",0
@user Now that's what I call gun control!! 😉,0
@user There's only one King 🐐,0
@user I bet the first ones she calls when she is being robbed is those very same police😡‼️. People are freaking stupid ... 🙄,1
"...I'm smarter than he is, I would be fine, he can punch me all he wants and it wouldn't work... And by the way this wealthy New Yorker actually earned his money it wasn't a gift from Daddy""""  -Jamie Dimon 😎 $JPM""""",1
@user Yeah bro I know like I have pretty good gun control but the smg 12 is just insane😂,0
@user He is beautiful just like his grandma bless him ❤️❤️❤️,0
+++ I can't prove causation either but while the CONservatives in CDA surely love the idea of 𝙿𝚎𝚝𝚊𝚕𝚜 𝙼𝚌𝙿𝙾𝚄𝚃𝚂𝙵𝚊𝚌𝚎(¬@USER bashing PM @user can't help but think they're also egging the former to continue the bashing to boost their fortune(s) vainly.,0
@user Don’t 😂😂😂😂😂,0
@user truly sad there are so many other things we shud be talking abt gun control homeless getting those kids back 2 their parents but it’s this 🦊news still talks abt U know Donald Trump has truly separate this country in many ways not just one way but many ways,0
@user He is all grown up😭😭😭,0
Too bad life sucks 4 u #schiff4brains 😂 ur going down along wi ur other CRIMINAL friends. Only red line crossed is the LIES U TELL. U will never b anything more than the belly of a SNAKE #MAGA #TRUMP2020 #schiff4brains,1
@user @user Did u c the smile on that kids face afterwards?....was beautiful.... #MAGA ❤️🇺🇸👸🏼💋,0
@user School food ass anyways😂😂,0
"@user Uh...ALL of their signatures are on the record"""", genius.  🚂 #MAGA""""",0
"@user Here comes the he was no angel"""" argument. 🙄🙄🙄  She is guilty of breaking and entering and murder. Who cares about some flowers that may or may not have been planted there by police.""""",0
@user @user @user She is just so effortlessly funny 😍,0
@user @user @user @user @user @user @user @user @user @user Thank you Moe! 😁🌪🌪  #MAGA  #TrumpTrainPortal,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Be best. Be #MAGA  ✅Following amazing patriots.,0
3 yrs connected on Facebook- Kathy you are soooo lucky 🤣🤣🤣🤣 NOT REALLY I am blessed to have you as a friend,0
@user @user is this reputation’s next single ?? 🤔🤔👀,0
@user  Caribbros please fix oroshimaru he is broken he teleports and he can spawn a lot of snakes but players can only spawn one thing how are we onna beat him if he is so broken and glitchy!😡😡,0
@user You turn a dull Tuesday night into a super sexy one! So hot! 🔥🔥🔥,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user Followed all patriots that I wasn't already following 😃 pls follow back! Thanks @user for a great list of Trumpsters! MAGA! #PatriotsUnite,0
@user @user Vinnie’s gonna hunt me down at an antifa march.  Shouldn’t be hard to recognise me  😂,0
@user @user @user Mark my words: #BLUEWAVE2018 🌊🌊,0
@user Damn hope you find some bitch 😂 I bought some yesterday LMAOOOO,1
-You would never guess that this employee plays Covet (a fashion game) on her iPad in her free time. 📱 -She has a strange phobia of dogs.🐕 -She is amazingly weird! She can jump over her foot while it is in...,1
@user 😅😅😅😅😅😅😅😅😅 gun control fun a statue of a stupid child under a desk are going to change peoples if that is the case they are stupid because i for will not give up my firearms or free speech or my rights to no one or no government! Fuck you!,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Following all #Maga patriots please follow back 👍  #LionsDen 🦁  #MAGA2KAG 🇺🇸,0
@user That sucks 👎,1
@user @user They always get mad when they are losing money. 🇺🇸,0
@user Fuck 😩 I didn’t realize it until I got on and finally played it again,0
@user Let me borrow yo shit first 🤣,1
@user @user Corruption (except for my household) and Socialism (except for my household) gun control (except when I need to be protected)... Shall I go on?  🤦‍♂️,0
@user Tbh if you’re doing international adoption you’re pretty much buying a child 🤷🏿‍♀️. People do spend a lot adopting children bc our system allows people to baby broker for profit. In America if you’re going through an agency you are in part buying a child,0
@user I love her! She is the sweetest! 💕,0
@user Wow She's A Piece Of  Work🔥Obviously She's Been Involved In Rape Are Sexal Misconduct And It  Didn't Go Her Way🙏Awful Thing To Ruin Anybody's Life That's Innocent💯 #MAGA  #ConfirmKavanaugh  #JUSTICENOW  #VoteRedToSaveAmerica  #GodBlessAmerica  #AnnaLovesTrump #TrumpsArmy 🇺🇸,0
@user What's MAGA stand for? My Attorney Got Arrested? 😂🤣,0
@user Go Pack Go!  #MaunaLoa  🏈😠 #CrunchToADifferentBeat #NFL #NCAA,0
@user @user My dumbass was really thinking how in the hell is she been pregnant for the last 6 years😭😭,1
@user Tina Thank You ❤ i'm 💯 All In For  President Trump❤ #MAGA  💯🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0
@user BITCH I FUCKING FELT THAT SHIT🤧💀,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Following all #Maga patriots please follow back 👍  #LionsDen 🦁  #MAGA2KAG 🇺🇸,0
@user @user Ok can I have my two cents here!!! This is not the end of yalls friendship !!! Maybe you should actually say  Sorry first because you are the man😀😀😀 I’m not taking either side !!!! I depend on y’all and other people do too!!! I’m just a peep here!!! Let’s all  be happy!!!,0
I Followed @user   I was # 4K ‼️Congrats‼️ #NRA #TrumpMan #MAGA,0
@user @user We need gun control😆 Liberals should not have access to guns. They are not mentally stable. This must stop😆,0
@user Funny how he believes ANTIFA is a thing but calls himself Reality Checks. 🙄,0
@user Yes he is 😂😂 shhh,0
@user @user @user I don’t like this. You guys aren’t gettting what she is trying to pass across. She said she went to the CU in Enugu and left in 2014. 🙄,0
@user It's ok.😊💕 I'm glad you are ok.💓 It's good you had a nice safe and dreams.🧡,0
@user We are actually thinking of making this event a gathering for local Antifa members and the #Resistance. Make your voices heard against #Drumpf. 🌊🌊🌊🏳️‍🌈,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Hmm? That’s not biblical. You may want to ask god if you are doing it right. I’m pretty sure you’re supposed to get in that church with all the “people” you don’t care to be around. It’s your persecution. 😂,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Listen people Queen is right. This is not a game this is war 👆👆👆👆👆💥💥😡😡😡😡,0
#ReleaseTheCures #DeclassifyFISA 🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸 #GreatAwakening @user #Winning #QAnon #MAGA Guess Who! #BitChute,0
@user You are one of the mastermind of a big syndicate at BOC.  We will not forget. You will go to jail!😡  #FakeDrugWar,1
@user My nurse friend always looking out for me 💙 Yeah it's a bit of a wet cough :/  The doctor I dealt with earlier wouldn't tell me anything and basically threw a prescription for antibiotics at me... which I assume means that he is thinking I possibly have a chest infection? 👀,0
#Westminster @user #HouseOfLords #Tories @user @user @user @user #Brexit 🇬🇧 @user #LabourParty #Labour @user What a bunch of #hypocrites 😠 A total #ShowerOfShite 😠😠😠,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Just a punk ass POS POG.  THANK YOU KGO!! ❤ 👍,0
@user @user She is diabetic 🤐,0
@user @user #DUMMYDONNIEJR 🤦🏻‍♀️🤥🤡🤷🏻‍♀️  THIS IS FROM 2008 IDIOT 🤣😂😅.  The apple doesn’t fall to far from the tree when it comes to lying 🤥.   The American people have had #EnoughIsEnough of #LIARINCHIEF and you are actually an embarrassment as well like your daddy 🍄🍄,1
@user @user We love you baby😍  #MAGA,0
@user She is Real Rocky 🔥🔥🔥 Oh My God !!,0
@user For the hol tl to see😭. That’s tht Big Dick energy 💯,1
@user You are such a generous gal! Bringing STEAM and spending your time to give to others. Thank you for everything you do help this planet! ❤️🚀,0
@user @user Ha! I’ve met you both and neither of you are dull! Me on the other hand.....😌,0
@user Even teens that commit _proven_ crimes have their records expunged when they turn 18. Someone please tell me why this is a thing?  All I see is one old california hag outing another old california hag against her expressed will. Wonder how much she is being paid?  🤔,0
@user @user @user She is new psychology thinker who think about religion and so aggressive on her thought before deeply think on hinduism 😀😀😀😀,0
👀 PATRIOTS &amp; ANONS 👀  💥old SOROS is shopping again!💥  #MAGA #ConfirmKavanaugh #DeepState @user  @user @user @user @user @user @user @user @user @user @user @user @user @user,0
@user @user @user For the love of all things sacred he cannot be voted in. He is well down towrds the bottom of that scummy swamp. The Scales of Justice need to let him drown in his own shit. Make 2018 the year of holding each other accountable for our responsibilities. ☮️❤️🇨🇦👵🏻,1
@user Hope you are having a beautiful and blessed Sunday 😊🙏🏼💜,0
#guncontrol #robbery #murder #Selfdense #Defend #secondammendment Why You Don't Want Gun Control Three Armed Home Invaders Try to Ambush Homeowner | Active Self Protection via @user,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Thank you! ❤️,0
@user @user Glorita you are THE Most! ✨🇻🇪,0
@user @user I don't live in the US so maybe that is one reason why i don't know who she is 💀,0
@user You should seriously consider that maybe YOU are the one who is always wrong &amp; these people are correct... because you are wrong in your supposition here for most of them 😏,0
"@user Hawd me back. Hawd me back """". 😂""""",0
#MaximeBernier's new party stakes out classical #liberalValues: #DonPittis | CBC News,0
@user Kamala Harris speaks to those she disagrees with in a condescending fashion that I find gutter like! I want to snatch her bald headed routinely! She is so full of herself and is very unbecoming! 😠😡🤬😤,0
🛑 Ntknetwork News 🛑 👉 'Senate Set to Pass Bipartisan Bill to Combat Opioids' #MAGA￼🇺🇸#2A #Prolife,1
@user Ohh.. the liberals are fighting 🍿,0
@user 😂😂😂 You are the wife,0
@user @user should be returning punts in my opinion. He is 💰,0
@user @user Soo Sweet!! Eliza you are amazing you opened her up she is too cute and Eliza your a beautiful soul💕,0
@user Antifa and UC Berkeley like this 👍,0
A private life is a happy life 😍,0
@user Liberals can’t math good. 😂,0
#pugchat Just wanted to let you know I may not be able to see my pugchat buddies tonight. Grandma is working late plus she is going by the bakery to order the cake for my mom’s birthday this weekend. 🙂,0
@user I just know my family lives out west. Hard core conservatives. They love Bernier. All their friends love him. That is going to split the party. Alberta is huge PC block. Not my politics but you can’t choose family. 🙄,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I follow all these MAGA Patriots 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸,0
@user I guess people won’t be voting conservatives in the next provincial election 😂,0
@user @user American terrorists. We need strict punishment for these lawless thugs. STOP powdering Antifa’s ass.  #BackTheBlue 💙🖤 #gettough,1
@user @user Made me smile. 😁😁😁😁😁😁,0
@user you are beautiful 😊,0
@user @user Awwh thank alooot Bhabi you are so sweet love you 😍😘😘,0
@user Another child killed by a gun . 💔😢🙏  How can ANYONE not agree that stricter gun control laws are needed in FL? #NotOneMore #GunControlNow,0
@user call me a dog cause DAM... I got a bone for you nigga 😘,1
@user @user @user Omggggggg she is EVERYTHING and more! 👑💖,0
@user @user @user Says the guy who thinks that Labor (Australian equivalent of USA liberals) are socialists. 🙄,0
@user @user I love Danielle because she is such a caring and genuine person! Her smile and positive energy brings out the best in everyone. You can always count on her to bring some sunshine into any rainy day ❣️☺️,0
@user @user Liberals and Democrats are Psychopaths! Yep! Something wrong with all of them.🧐🇳🇬,1
@user @user McRaven engaged in a publicity stunt. He never spoke publicly against any #CommanderInChief before he retired. A retiree issuing a challenge to the President is an empty and hollow gesture.  #MakeAmericaGreatAgain #AmericaFirst #MAGA #USA🇺🇸,0
@user @user Tis funny you assume I’m left or a supporter of antifa even though I dislike nazis. You’re still a ball washer though.😁,1
AND I gotta wait till March for the DLC that comes out 🤦🏾‍♂️,0
🛑 Truthfeed News 🛑 👉 'JUST IN: FBI Deals Yet Another Devastating Blow to Democrats on Kavanaugh’s Accuser' #MAGA￼🇺🇸#2A #Prolife,1
"@user 😂😂 yeah ok sure next time"""" i just didnt wanna let people know who she is so that they dont go all over her and attack her but if ur sure then OkAy""""",0
@user ❤ You are beloved! ❤,0
@user I can't 😭😭 he is already 26,0
@user 1st of all who trust the FBI to do a polygraph?I don't! She can pass it if she's a habitual liar.They have no fear or caring about what or who they lie about. She's probably a closet ANTIFA member.Insane to wait 30 yrs.If true others could have been hurt bc of her complancey.🤬,0
@user So Glad Your Back 🙏 Hygs Love You ❤ Getting Ready To Do A  #ProLife. Presentation #Maga  #💯🇺🇸🇺🇸🇺🇸,0
@user 3D vs Digital 》 War on Reality 》 Going WHITE-HOT  We're now entering / the fight between&gt; Red-blooded humans in 3D /boots-on-the-ground reporters/ VS Avatar Digital AI /CGI Hollywood False Reality Reporting/ Polytechno-Fascists-Avatar-Digital Non-Reality,0
@user You are important to me so I would like that you think more in your health and rest well bc you always work hard for army. I purple you 💜,0
@user @user Yes “If only Antifa would leave the poor Nazis alone” is a statement for the ages...😬,0
@user @user so sad 😭 #taketworeferenceswithmoniqueandchloe x,0
@user Aight I thought gun control and unaffordable healthcare was the issue snm 😪,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user HONORED TO BE INCLUDED WITH ALL THESE FINE PATRIOTS ! THANK YOU RENA ! #MAGA 🇺🇸😀💕🇺🇸 DEAN !  @user,0
@user He is! 💥,1
@user @user 😂😂😂😂😂😂😂😂😂😂😂 is this a joke??? Cause its funny AF 😂😂😂😂😂😂😂😂,0
"&lt;BECAUSE YOU ARE MY 현재&gt; by Gió Ngày Thu Năm 1997 x Golden Beryl.  Because you are my 현재, so I'll cherish every moment with you. You are my past, present and my future."""" Link: #HAPPYHYUNJAEDAY  #BELIEVE_HYUNJAE_DAY #너의존재가_기적이야",0
@user Expect: 💙💛You ARE✨💖,0
@user @user Oh they’re real..THIS IS WHAT ANTIFA LOOKS LIKE ON TWITTER 😂😂,0
@user @user @user @user @user @user @user @user @user @user @user Fluffy was found 🐈❤️💙🐾‼️,0
#Tories #Labour #GE2017 #Conservatives Conservatives CCHQPress: 🏘️ PM natfednews: Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative,0
@user @user @user Prayers ❤️🙏🏻 You are missed.,0
@user Another war “Hero” speaks out🇺🇸🇨🇺🇺🇸🇨🇺🇺🇸🇨🇺,1
@user Holy shit. You better not be drinking milk after eating that. Or else... 🤢,1
@user @user @user Nobody does racism like the @user 😮,0
@user @user lots of things you don’t know. 🤡,0
‼️ WE THE PEOPLE WILL DEFEAT YOU ‼️  #MAGA  #MSAGA (MakeSouthAfricaGreatAgain)  @user @user @user @user @user @user @user  @user @user,0
@user @user is so biased against conservatives‼️everyone should drop google and use Bing or DuckDuckGo.,1
@user Is this nigga really back to dying his hair 2445times in one comeback 😂😂😂,0
